"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ECE1",11943.221003031,-1.47399598016955,0.168768228823698,-8.73384754016315,2.46152852944575e-18,8.32123273139922e-17
"RP11-132G19.3",2.1551275718874,2.02502593499003,0.507067785143147,3.99360005569741,6.50775983968002e-05,0.000206236982080131
"LDLRAD2",15025.9798426565,-1.10602204556547,0.235273054617177,-4.70101451849267,2.58872106405147e-06,1.07745248285184e-05
"RP11-26H16.1",26.394964112699,-1.22842878348345,0.216236740858442,-5.68094385166318,1.33953450611994e-08,8.6284113297758e-08
"HSPG2",56049.1889245555,-2.0695287239088,0.258615991689056,-8.00232309839938,1.22093507312137e-15,2.69421548278418e-14
"RP1-224A6.9",9.39380013639702,1.24038140471779,0.289401410325895,4.2860240498517,1.8189930433629e-05,6.44725994681218e-05
"EPHA8",30.8116620962803,3.52572409949973,0.579511076705549,6.08396326010375,1.1724748257835e-09,9.24028259260086e-09
"RP11-69E9.1",2.09544825267587,2.21407584578366,0.502066006786479,4.40992980177062,1.03404133601478e-05,3.83599855710164e-05
"C1orf234",6.01513930716266,2.49023027305283,0.462591085641454,5.38322148944945,7.31644172759175e-08,4.09709437451517e-07
"RP1-184J9.2",36.0226918624684,-1.54000602894833,0.165845578098754,-9.28578287466503,1.60522703192212e-20,7.61052439837531e-19
"RNU6-135P",1.22656870156411,1.21456854716384,0.483086621861147,2.51418377616124,0.0119308244575362,0.0231148862740379
"HTR1D",43.140889232655,3.97627811674457,0.556301660129182,7.14770133136258,8.82430435948368e-13,1.20043129049397e-11
"LINC01355.1",446.411113640763,1.47578425417171,0.22728345599956,6.49314420040571,8.40631545685606e-11,8.01226941981593e-10
"ZNF436.1",1124.26173294238,-1.18216733374524,0.161143688789087,-7.33610694051148,2.19896340267888e-13,3.29775642146189e-12
"RP4-654C18.1.1",7.64478912358961,1.30944300523029,0.344492067436123,3.80108318596651,0.000144064922211489,0.00042533749306968
"E2F2.1",493.768791284058,2.8926330512286,0.318704292436989,9.07622871693987,1.12402014696175e-19,4.68439553849116e-18
"RP1-150O5.3.1",3.14689673275857,1.0469124259162,0.370989790970712,2.82194403025728,0.00477335070857205,0.0101835854016756
"MDS2",8.54895776638874,2.59264484113236,0.436987048409027,5.93300156279598,2.97446018174147e-09,2.16758523516497e-08
"GALE",1134.64377429009,1.11371271750353,0.183025582740227,6.08501118165676,1.16483180824446e-09,9.18458276597827e-09
"RP11-4M23.3",0.80419838079977,2.62195535518644,0.860182288806542,3.04813920177811,0.00230263236141088,0.00526458893364019
"CNR2",74.9118158316193,4.31341688692196,0.629995192943973,6.84674571367017,7.55488315536645e-12,8.71934393576096e-11
"RP11-4M23.4",6.28210509196278,1.04226742992273,0.215251059371195,4.8421012791643,1.28473248615968e-06,5.66685842849635e-06
"RP11-293P20.2",3.60402034116499,-1.45721357756658,0.302722598401718,-4.81369275125218,1.48166553423272e-06,6.45641588012864e-06
"MYOM3",116.011218131283,-1.56116661064177,0.319495414524303,-4.88635060057495,1.02722208461098e-06,4.60825646632911e-06
"RP11-10N16.2",2.15428965016017,2.5032208402036,0.582862768056632,4.29470018911962,1.74929572830986e-05,6.22603136242885e-05
"RP11-10N16.3",5.26928505652542,1.6746217953582,0.497139030697113,3.3685180441575,0.000755734500729562,0.0019270646236453
"GRHL3",224.514160054807,1.47828578614583,0.360523597146598,4.1003856553243,4.12462197625722e-05,0.000136221479642097
"RP11-496D1.2",49.4591164120206,3.94487249997531,0.598139291574995,6.59524053266563,4.24566953013991e-11,4.27648055218236e-10
"SRRM1",9218.77885988715,1.1392173038011,0.155640037998977,7.31956454423756,2.48776902026551e-13,3.69844208430345e-12
"MIR6731",3.66210286592796,2.32899140205947,0.395223970848946,5.8928394374885,3.79615232028375e-09,2.71352073230015e-08
"RP11-84D1.1",14.9183820899598,1.97942297919909,0.332615726246561,5.95108055032788,2.66377936955106e-09,1.9572667655509e-08
"RUNX3",3400.97812672337,1.33077397148976,0.306616400394257,4.34019175027365,1.42358437306653e-05,5.15333668765428e-05
"RP4-799D16.1",0.754780623049915,2.36779589819968,0.671267127144792,3.52735267742218,0.000419737270223726,0.00112669539686435
"RP4-781L3.1",1.85940848678082,1.43297813487548,0.492649931174297,2.90871477736694,0.00362917795388725,0.00795309991862573
"RP3-465N24.6",30.7638365146657,1.50794216013192,0.332383313200509,4.53675651046374,5.71259968698267e-06,2.21963515101562e-05
"RP1-187B23.1",9.11731351527001,2.13509003981373,0.398711259272965,5.35497804528266,8.55668061486597e-08,4.72591293244357e-07
"MAN1C1",656.861365851799,-1.92435058043931,0.27979045413468,-6.87782786010633,6.07720406974143e-12,7.13602052181384e-11
"SELENON",6871.26316220024,-1.07128926575314,0.156181843165877,-6.85924332840249,6.9226237745707e-12,8.04196602244827e-11
"RP1-317E23.6",857.369911346989,-1.27776645328376,0.161763100642167,-7.89899827717994,2.81153767572124e-15,5.83384176328917e-14
"SNRPFP2",5.42514843658506,3.07149865261185,0.519689478035769,5.91025753344279,3.41573286526648e-09,2.46514496237054e-08
"RP1-125I3.4",0.733457503563205,1.32855706405908,0.573640557557443,2.31600964498756,0.020557742079703,0.0375670691301549
"MIR3917",12.4317451867494,2.35234878200872,0.301119928558316,7.81199966827554,5.62877090539324e-15,1.11979100458976e-13
"STMN1",4700.13892245542,2.74792612071595,0.23493782394083,11.6963972621455,1.3298026727997e-31,2.44913849950052e-29
"RNU6-110P",0.641722520328379,1.72464673091202,0.604427798992778,2.85335441848635,0.00432603442340112,0.00931523331075468
"EXTL1",1326.4656085527,2.21382902764446,0.540605074357929,4.09509479775749,4.21995682259312e-05,0.00013902485892664
"FAM110D",334.498233840504,-3.08552929073002,0.275106293687057,-11.2157713637766,3.41198537239097e-29,4.93603986576862e-27
"ZNF593",535.918963835415,1.04109536126631,0.181119929638623,5.74809941315428,9.0252172469658e-09,6.01409028487277e-08
"RP11-96L14.7",534.802360643817,1.00033383112551,0.17881218205988,5.59432707325568,2.21479089642567e-08,1.36669152158947e-07
"CNKSR1",2379.68476000408,1.18187356695312,0.225425659903641,5.24285286536732,1.58112620653591e-07,8.32551444908425e-07
"CATSPER4",5.45975411694376,2.81229328735858,0.383530507803118,7.33264559178757,2.25653111852059e-13,3.37985588396492e-12
"RP11-231P20.6",9.08680368773348,1.0045482915335,0.265694350521768,3.78084174375848,0.000156299009223071,0.000458882774779076
"RP11-231P20.5",8.99065430182597,2.65770515311147,0.332399910922988,7.99550501000953,1.29043829757523e-15,2.83322502885785e-14
"CEP85",698.400211861491,1.15428055190229,0.171276197084573,6.73929344269786,1.59158678744551e-11,1.73843825996414e-10
"SH3BGRL3",6615.77619316769,1.34663088642282,0.163517440511296,8.23539606669534,1.78964559233486e-16,4.55351642874361e-15
"CD52",184.479533767752,2.06497466942477,0.390486457601163,5.28821071570658,1.23518641159121e-07,6.63751557839132e-07
"RP11-569G9.7",1.33489954612555,2.41530799324445,0.609836571979181,3.96058239899542,7.47671873476873e-05,0.000233879459507709
"AIM1L",147.960695410524,2.92375832587781,0.325059762567124,8.9945255075182,2.37254818941009e-19,9.41254929990904e-18
"LIN28A",5.22518599040725,1.558937599829,0.328364522238964,4.74758231857492,2.05862613239314e-06,8.73834875894382e-06
"DHDDS",1918.59775510433,-1.25868480967277,0.187788383183807,-6.70267664236066,2.04635969050821e-11,2.19364078307556e-10
"DPPA2P2.1",0.921919518479593,1.81104425006401,0.650107690461157,2.78576038498997,0.0053402330747428,0.0112596125570895
"MIR1976.1",0.544623073619472,2.01423486440065,0.61447611055878,3.27797098990389,0.00104556140496636,0.00258649108213122
"NR0B2",1.62837628040009,1.11442183960592,0.461497091762317,2.41479710164647,0.0157439771418119,0.0296274599322354
"RPL12P13",14.8861324395605,1.86095471097097,0.279560627484803,6.65671245523346,2.80020254663488e-11,2.9143164300285e-10
"RP11-344H11.5",18.2948842876926,2.7078664715019,0.384849303298803,7.03617350555385,1.97590871568347e-12,2.52108683321351e-11
"OSTCP2",7.00151412126411,1.6257785342188,0.310386809029037,5.23791117059586,1.62404190624267e-07,8.53366034022062e-07
"RNU6-48P",5.82737124260306,1.23686379669514,0.250566147217449,4.93627654984755,7.96281739035171e-07,3.65567880926529e-06
"RP4-752I6.1",12.0334163820437,1.28031660308929,0.264629950717683,4.83813944573183,1.31060181926334e-06,5.76927450959965e-06
"RP11-288L9.1",1.72145104048182,1.72638598488725,0.544194693892391,3.17236827970364,0.00151201131742307,0.00360714736622179
"IFI6",3933.01694182763,2.54732722757179,0.386431169706333,6.59193001824262,4.34145243914479e-11,4.36377938808666e-10
"RP11-288L9.4",36.4253129892115,2.2877201399507,0.389900528904015,5.86744559280627,4.42560157969799e-09,3.12843123182519e-08
"RP3-426I6.2",16.9828596302182,1.47510808768457,0.218430997636897,6.75319942518723,1.44619937969316e-11,1.58942523058542e-10
"RPEP3",8.87752038906255,1.14918678771963,0.26596926327764,4.32075035121638,1.55499522383081e-05,5.58680569426308e-05
"SMPDL3B",576.985253025056,1.39539977707668,0.304474843539912,4.58297231013691,4.58412763053976e-06,1.81549046057726e-05
"RP11-460I13.2",104.29054833495,1.43751240827357,0.280451650843711,5.12570492613952,2.96426548561908e-07,1.47658226130105e-06
"RP11-460I13.6",35.2388220502698,1.951080967096,0.275586644048572,7.0797370236568,1.4442827320316e-12,1.89270603785805e-11
"RP5-1053E7.3",13.9461016021226,-1.10163165447,0.240356412058525,-4.58332542508482,4.57638972619601e-06,1.81272580063608e-05
"RP5-1092A3.4",79.3340809167727,1.44143497863483,0.267584921803582,5.38683184732249,7.1710465512881e-08,4.02562208802381e-07
"ATPIF1",1466.985837035,1.12175779692695,0.140380453426727,7.99084038799216,1.34021982435021e-15,2.93445021897621e-14
"SESN2",717.614057607664,-1.28236172905212,0.171884920425042,-7.46058308012747,8.6140419135601e-14,1.39015951508587e-12
"Y_RNA.84",1.47368887271629,1.42444489358318,0.418593240648999,3.40293333780229,0.00066666544078259,0.00171926295949345
"RP1-308E4.1",79.3434303702332,1.36097434509648,0.177041656035779,7.68731142472727,1.50259077593768e-14,2.74519493726729e-13
"RNU6ATAC27P",11.1374120670167,2.21681589111499,0.339164478324562,6.53610868115032,6.31400415617176e-11,6.16278208353618e-10
"SNORA73A",9.55340377008111,2.44907849212903,0.322331731327518,7.59800619703975,3.00727934342345e-14,5.20056234596721e-13
"SNORA73B",12.0486891635157,2.05583940632009,0.307014726512765,6.69622408563719,2.13873684023641e-11,2.28499360987775e-10
"SNHG3",1019.78492246231,1.83759911132238,0.206992804021605,8.87759900643975,6.83190195351134e-19,2.52622104280996e-17
"RCC1",2487.84156902865,1.56505252160105,0.218913848435271,7.14917093088245,8.73035651968041e-13,1.18866398050866e-11
"RP4-669K10.8",103.846660869135,1.56987010520165,0.251146015935404,6.25082623490801,4.08286933696096e-10,3.47570130134001e-09
"SNORD99",13.3483853041577,3.07154507029239,0.348390089366021,8.81639622953052,1.18202650115213e-18,4.18958837954623e-17
"SNORA61",65.0841458992058,2.09082488542217,0.245003554985351,8.53385529670041,1.41549866736117e-17,4.28452298903853e-16
"SNHG12",653.659514179363,1.6972394783342,0.197790261792051,8.58100627885618,9.40467478348385e-18,2.93574219039846e-16
"SCARNA24",1.41502528246364,1.24117064243649,0.452986667373859,2.73997168533025,0.00614444775179061,0.0127846910834489
"OPRD1",85.6864484392359,2.03884424928291,0.388460278424372,5.24852697308623,1.53320194754926e-07,8.08917752957211e-07
"RP1-212P9.3",14.8784471350407,1.38489181496504,0.380569273157806,3.63900060421006,0.000273698157403314,0.000763354666390453
"Metazoa_SRP.44",5.88658087260286,1.96364461531224,0.359010575928583,5.4696010284189,4.5104975913104e-08,2.62787659277161e-07
"LINC01756",0.840055420543668,1.74575384917368,0.742156918495245,2.35227053156531,0.0186591986147421,0.0344885832271944
"LINC01648",1.05247867093684,2.22761032023074,0.622688259201205,3.57740857855318,0.000347017530028403,0.000947860043660378
"MIR4420",2.18425512219755,1.40783623937279,0.495258482650662,2.84262923037268,0.00447430877679949,0.00960600232142411
"LINC01778",5.95884716211688,-1.68831518419864,0.320988750101983,-5.25973319520461,1.44264569724513e-07,7.64871798556047e-07
"SDC3",7593.46740176084,-1.25819458809375,0.162485119014018,-7.7434450350201,9.67586273121813e-15,1.83457808456216e-13
"RP11-490K7.4",16.7560797906952,1.36850403528433,0.278251212070427,4.91823207202402,8.73293424046612e-07,3.97808748197032e-06
"LINC01226",443.602764851356,-2.01931823314177,0.263688288708881,-7.65797466026696,1.88888142829295e-14,3.39014569691934e-13
"TINAGL1",7039.93362566446,-1.90858609555312,0.215214677105022,-8.86828965954655,7.42779097640059e-19,2.71718694350605e-17
"HCRTR1",40.6492654017385,-1.17076046544818,0.163102525964522,-7.1780645856021,7.07051602927208e-13,9.80230631330901e-12
"RP11-84A19.3",25.5972190517225,3.04151011128919,0.407942663433944,7.45572940492821,8.93720027596527e-14,1.43851373181377e-12
"SPOCD1",383.691220325177,2.80245786531645,0.36036229119334,7.77677890779333,7.43944578224617e-15,1.44342731476036e-13
"RP4-534N18.2",28.9933382217906,1.6404167717144,0.284293435796599,5.77015352858183,7.91993427762791e-09,5.32275161942754e-08
"RP11-277A4.4",51.768974794694,2.0173465744152,0.26520022120837,7.60688119045781,2.80789210026285e-14,4.88017474618747e-13
"MIR5585",3.19003451042469,2.21246702115495,0.482944894963154,4.58119972740109,4.62316047031052e-06,1.82932631302182e-05
"Metazoa_SRP.45",1.45736695449325,1.8984607814751,0.504497553229735,3.76307232675633,0.000167838635098682,0.000489699795375359
"CCDC28B",342.280301626925,1.07842983400259,0.156166130657111,6.90565764461734,4.99713802891087e-12,5.95391775353066e-11
"DCDC2B",231.571077973011,1.02428034034464,0.197879477156007,5.17628384239718,2.26349017304076e-07,1.15489852888713e-06
"Metazoa_SRP.46",0.974285628682776,2.2579400381822,0.74731816656939,3.02139053911591,0.00251616596737797,0.0057045881988492
"LCK",457.135206723269,1.43143712731156,0.322793909442459,4.43452334582144,9.22762205196439e-06,3.45159873624754e-05
"MARCKSL1",11579.5143223096,1.10783098892919,0.237133669564317,4.67175745630975,2.98633473867104e-06,1.22863337882346e-05
"RP4-811H24.9",2.99099391007763,1.65814566508036,0.399926971418389,4.14612112606346,3.38154988431e-05,0.000113679806381764
"LRRC37A12P",1.40827175523918,1.73748129984887,0.629379078204032,2.76062767260531,0.00576904041279499,0.0120717750466128
"ZBTB8B",31.7271256883617,1.3450336837998,0.381070757422374,3.52961663313614,0.000416162224415433,0.00111803905498951
"Y_RNA.89",4.05654290197736,1.30094746809341,0.294804664990617,4.41291343925923,1.01988780983991e-05,3.7881886266044e-05
"RP5-1174N9.2",24.2693017247055,2.3940384667919,0.348664713896859,6.86630556913798,6.58858690432677e-12,7.69928308379494e-11
"RP4-803A2.1",5.90107763530218,1.93950209698698,0.471557074702381,4.11297423161572,3.90593999261456e-05,0.00012956216164197
"RP4-803A2.2",15.4250855491411,1.41629300084602,0.36216097486823,3.91067259900472,9.20394620682586e-05,0.000283064203027525
"Metazoa_SRP.47",30.3655326225175,2.61110775480607,0.321970742151028,8.10976717127072,5.07168479006879e-16,1.19340356841496e-14
"A3GALT2",12.9029053712012,1.35860233099101,0.325736222905906,4.17086659528025,3.03443472944862e-05,0.000103001280938291
"RN7SKP16",17.7801050612873,1.29708645587198,0.30179563234229,4.29789671177499,1.7242647320808e-05,6.14550398954498e-05
"RP11-415J8.3",249.419875010695,1.22787338323756,0.21278146987697,5.77058417703155,7.89971910987387e-09,5.31065631863415e-08
"RP11-415J8.5",2.9596624185475,1.15929084855527,0.28536294989733,4.06251354274398,4.8547130257809e-05,0.00015777652588538
"CSMD2-AS1",0.81347161389031,2.66492335130845,0.844454977153081,3.15579092243939,0.00160063552022142,0.00379926796301194
"CSMD2",577.236230214987,3.41209592291717,0.443934951882748,7.68602676686374,1.51774766994059e-14,2.76971597466101e-13
"C1orf94",23.1114753592509,5.38381775814914,0.879310844044396,6.12276966059719,9.19625931037578e-10,7.38375526730292e-09
"GJB5",208.645417666781,1.43883382696138,0.493987655039756,2.91269187049945,0.00358327988175757,0.00786223227355027
"GJB4",29.5925512176409,1.55470389395023,0.483376967059423,3.21633838576985,0.001298376399314,0.00314156342858934
"GJB3",558.598634069306,3.16445135623743,0.497798110772726,6.35689707886856,2.05869825632497e-10,1.84573611690922e-09
"RP1-34M23.5",10.2568325392311,1.53633563782852,0.520906150828637,2.94935207692322,0.00318440973854515,0.00706409062958559
"GJA4",1180.22161737661,-2.05566171545853,0.330263088297157,-6.22431566923682,4.83662406919654e-10,4.06176330328791e-09
"DLGAP3",97.8173149621772,2.33139415416183,0.323401528131565,7.20897692608733,5.6373812292183e-13,7.96300885431027e-12
"EFCAB14P1",5.76857159311415,-1.53741046918938,0.257951232271846,-5.9600818947403,2.52111555078278e-09,1.86158239243228e-08
"RN7SL503P",3.10415477781325,1.76784764257121,0.433460521399696,4.07845133592009,4.53366893855615e-05,0.000148298884570504
"SNORA62",3.0981740763697,2.15292466363517,0.459581512390674,4.68453278817935,2.80599248627405e-06,1.16001856345707e-05
"RP4-728D4.3",26.8641753984199,1.52186029916434,0.276802198110378,5.49800655324811,3.84108659804018e-08,2.26153242035109e-07
"TFAP2E",129.959397838702,1.10093083268783,0.241374993829954,4.56108072845122,5.08910091296667e-06,1.99747210833942e-05
"RP11-435D7.3",39.9018304491246,3.53616616851521,0.252721611021405,13.9923378702097,1.73609670596851e-44,1.31957128198892e-41
"CLSPN",1048.62403110402,4.16629024726116,0.214146954029121,19.4552860494789,2.62882056542415e-84,1.25881072775335e-79
"RP4-789D17.4",0.96768176332953,1.7807641288612,0.767538728748495,2.32009677448434,0.0203356427933189,0.0372066427922235
"RP4-665N4.8",30.1613392786203,1.2252261599824,0.192218912019314,6.37411869160559,1.84018040200511e-10,1.66321326066468e-09
"MAP7D1",9254.55448286992,-1.01370166110845,0.196482215515275,-5.15925402434014,2.47935725111101e-07,1.25461293426451e-06
"UBE2V2P4",3.87495426093496,1.82018259205487,0.357972602939594,5.08469803864297,3.68211397833608e-07,1.803949538087e-06
"RP11-268J15.5",325.199756722501,1.0420468170863,0.257076653585685,4.05344788238027,5.04682473760476e-05,0.000163376962250003
